paper_id,cited_dataset,title,abstract,year,url,citation_count,is_open_access,venue,fields_of_study,publication_types,journal,authors,external_ids,doi,arxiv_id,pubmed_id,exclusion_filter,exclusion_reason,evaluation_metrics
3619ac1d6297b198965dff94a72ec5e1260705cb,DDSM,Evaluation of Mammographic Segmentation and Risk Classification Based on Tabár Tissue Modelling,"In the computer vision literature, there are two lines of scientific investigation into automated mammographic risk assessment. The first focuses on the correlation between mammographic risk and the parenchymal; and the second focuses on the correlation with the overall breast density. In addition, the sensitivity of mammography is significantly reduced by increased breast density which can mask some tumours due to dense fibroglandular tissue (Sickles, 2007). Whilst computer aided mammographic density estimation has been widely investigated as a two-class (i.e. dense and non-dense breast tissue) problem, Tabar breast components composition estimation as a four-class (i.e. nodular, linear, homogeneous densities and radiolucent) problem seems to be overlooked in computer aidedmammography. Despite the current standard which is favouring breast density based risk estimation, clinical evidence has shown that the mammographic parenchymal appearances (e.g. distribution of various breast tissues) may provide more information than percent density alone (Astley, 2004).",2012.0,https://www.semanticscholar.org/paper/3619ac1d6297b198965dff94a72ec5e1260705cb,0,True,,Medicine,,"{'volume': '', 'name': ''}","Wenda He, E. Denton, R. Zwiggelaar","{'MAG': '1602638085', 'DOI': '10.5772/30499', 'CorpusId': 9316666}",10.5772/30499,,,year_range,Outside year range 2020-2025,sensitivity
c4a43626a599e08a8642964b2186f3a6317b97e4,DDSM,Retrieval boosted computer-aided diagnosis of clustered microcalcifications for breast cancer.,,2012.0,https://www.semanticscholar.org/paper/c4a43626a599e08a8642964b2186f3a6317b97e4,16,True,Medical Physics (Lancaster),"Computer Science, Medicine",JournalArticle,"{'volume': '39 2', 'pages': '\n          676-85\n        ', 'name': 'Medical physics'}","Hao Jing, Yongyi Yang, R. Nishikawa","{'MAG': '2006590321', 'DOI': '10.1118/1.3675600', 'CorpusId': 25055271, 'PubMed': '22320777'}",10.1118/1.3675600,,22320777.0,year_range,Outside year range 2020-2025,ROC
ed8f1164e58333ae2eeadd74e47fb4237855aa85,DDSM,ANN vs. SVM: Which one performs better in classification of MCCs in mammogram imaging,,2012.0,https://www.semanticscholar.org/paper/ed8f1164e58333ae2eeadd74e47fb4237855aa85,247,True,Knowledge-Based Systems,Computer Science,JournalArticle,"{'volume': '26', 'pages': '144-153', 'name': 'Knowl. Based Syst.'}",Jinchang Ren,"{'MAG': '2025025456', 'DBLP': 'journals/kbs/Ren12', 'DOI': '10.1016/j.knosys.2011.07.016', 'CorpusId': 39641056}",10.1016/j.knosys.2011.07.016,,,year_range,Outside year range 2020-2025,MCC
b45e821acbbe77e1e35237170104b6aa14ab0d08,DDSM,Mass segmentation using a combined method for cancer detection,"BackgroundBreast cancer is one of the leading causes of cancer death for women all over the world and mammography is thought of as one of the main tools for early detection of breast cancer. In order to detect the breast cancer, computer aided technology has been introduced. In computer aided cancer detection, the detection and segmentation of mass are very important. The shape of mass can be used as one of the factors to determine whether the mass is malignant or benign. However, many of the current methods are semi-automatic. In this paper, we investigate fully automatic segmentation method.ResultsIn this paper, a new mass segmentation algorithm is proposed. In the proposed algorithm, a fully automatic marker-controlled watershed transform is proposed to segment the mass region roughly, and then a level set is used to refine the segmentation. For over-segmentation caused by watershed, we also investigated different noise reduction technologies. Images from DDSM were used in the experiments and the results show that the new algorithm can improve the accuracy of mass segmentation.ConclusionsThe new algorithm combines the advantages of both methods. The combination of the watershed based segmentation and level set method can improve the efficiency of the segmentation. Besides, the introduction of noise reduction technologies can reduce over-segmentation.",2011.0,https://www.semanticscholar.org/paper/b45e821acbbe77e1e35237170104b6aa14ab0d08,38,True,BMC Systems Biology,"Medicine, Computer Science",JournalArticle,"{'volume': '5', 'pages': 'S6 - S6', 'name': 'BMC Systems Biology'}","Jun Liu, Jianxun Chen, Xiaoming Liu, Lei Chun, Jinshan Tang, Youping Deng","{'PubMedCentral': '3287574', 'DBLP': 'journals/bmcsb/LiuC0CTD11', 'MAG': '2004031835', 'DOI': '10.1186/1752-0509-5-S3-S6', 'CorpusId': 9871814, 'PubMed': '22784625'}",10.1186/1752-0509-5-S3-S6,,22784625.0,year_range,Outside year range 2020-2025,accuracy
cbd364cb4b934913eded1db6faeeea8fff62b0d5,DDSM,Classification of breast tissue in mammograms using efficient coding,"BackgroundFemale breast cancer is the major cause of death by cancer in western countries. Efforts in Computer Vision have been made in order to improve the diagnostic accuracy by radiologists. Some methods of lesion diagnosis in mammogram images were developed based in the technique of principal component analysis which has been used in efficient coding of signals and 2D Gabor wavelets used for computer vision applications and modeling biological vision.MethodsIn this work, we present a methodology that uses efficient coding along with linear discriminant analysis to distinguish between mass and non-mass from 5090 region of interest from mammograms.ResultsThe results show that the best rates of success reached with Gabor wavelets and principal component analysis were 85.28% and 87.28%, respectively. In comparison, the model of efficient coding presented here reached up to 90.07%.ConclusionsAltogether, the results presented demonstrate that independent component analysis performed successfully the efficient coding in order to discriminate mass from non-mass tissues. In addition, we have observed that LDA with ICA bases showed high predictive performance for some datasets and thus provide significant support for a more detailed clinical investigation.",2011.0,https://www.semanticscholar.org/paper/cbd364cb4b934913eded1db6faeeea8fff62b0d5,32,True,BioMedical Engineering OnLine,Medicine,JournalArticle,"{'volume': '10', 'pages': '55 - 55', 'name': 'BioMedical Engineering OnLine'}","D. D. Costa, L. Campos, A. Barros","{'MAG': '2127787047', 'PubMedCentral': '3224537', 'DOI': '10.1186/1475-925X-10-55', 'CorpusId': 1956277, 'PubMed': '21702953'}",10.1186/1475-925X-10-55,,21702953.0,year_range,Outside year range 2020-2025,accuracy
8be79f3e51ef434eda97f48e79ec767a90c22907,"DDSM, IRMA, MIAS",Content-based image retrieval applied to BI-RADS tissue classification in screening mammography.,"AIM
To present a content-based image retrieval (CBIR) system that supports the classification of breast tissue density and can be used in the processing chain to adapt parameters for lesion segmentation and classification.


METHODS
Breast density is characterized by image texture using singular value decomposition (SVD) and histograms. Pattern similarity is computed by a support vector machine (SVM) to separate the four BI-RADS tissue categories. The crucial number of remaining singular values is varied (SVD), and linear, radial, and polynomial kernels are investigated (SVM). The system is supported by a large reference database for training and evaluation. Experiments are based on 5-fold cross validation.


RESULTS
Adopted from DDSM, MIAS, LLNL, and RWTH datasets, the reference database is composed of over 10 000 various mammograms with unified and reliable ground truth. An average precision of 82.14% is obtained using 25 singular values (SVD), polynomial kernel and the one-against-one (SVM).


CONCLUSION
Breast density characterization using SVD allied with SVM for image retrieval enable the development of a CBIR system that can effectively aid radiologists in their diagnosis.",2011.0,https://www.semanticscholar.org/paper/8be79f3e51ef434eda97f48e79ec767a90c22907,41,True,World Journal of Radiology,"Computer Science, Medicine",JournalArticle,"{'volume': '3 1', 'pages': '\n          24-31\n        ', 'name': 'World journal of radiology'}","J. E. E. de Oliveira, A. de Albuquerque Araújo, T. Deserno","{'MAG': '2003367354', 'DOI': '10.4329/wjr.v3.i1.24', 'CorpusId': 1693728, 'PubMed': '21286492'}",10.4329/wjr.v3.i1.24,,21286492.0,year_range,Outside year range 2020-2025,"ROC, precision"
31d2f09df5d2d6d02c29ba9b314a3a7b857ae028,DDSM,Size-adapted microcalcification segmentation in mammography utilizing scale-space signatures,,2010.0,https://www.semanticscholar.org/paper/31d2f09df5d2d6d02c29ba9b314a3a7b857ae028,19,False,Comput. Medical Imaging Graph.,"Computer Science, Medicine",JournalArticle,"{'volume': '34 6', 'pages': '\n          487-93\n        ', 'name': 'Computerized medical imaging and graphics : the official journal of the Computerized Medical Imaging Society'}","N. Arikidis, A. Karahaliou, S. Skiadopoulos, P. Korfiatis, E. Likaki, G. Panayiotakis, L. Costaridou","{'DBLP': 'journals/cmig/ArikidisKSKLPC10', 'MAG': '2035932014', 'DOI': '10.1016/j.compmedimag.2009.12.009', 'CorpusId': 206942357, 'PubMed': '20080386'}",10.1016/j.compmedimag.2009.12.009,,20080386.0,year_range,Outside year range 2020-2025,ROC
58ab9217be169232736990bbb0415188933a87eb,DDSM,Applying Feature Selection for Effective Classification of Microcalcification Clusters in Mammograms,,2010.0,https://www.semanticscholar.org/paper/58ab9217be169232736990bbb0415188933a87eb,10,False,2010 10th IEEE International Conference on Computer and Information Technology,Computer Science,"JournalArticle, Conference","{'pages': '1384-1387', 'name': '2010 10th IEEE International Conference on Computer and Information Technology'}","Dong Wang, Jinchang Ren, Jianmin Jiang, S. Ipson","{'DBLP': 'conf/IEEEcit/WangRJI10', 'MAG': '2061204444', 'DOI': '10.1109/CIT.2010.247', 'CorpusId': 9200705}",10.1109/CIT.2010.247,,,year_range,Outside year range 2020-2025,ROC
ae7dcfb1a53ea0195df8c28d7f4d4063b4a059fe,DDSM,Uncertainty evaluation in a fuzzy classifier for microcalcifications in digital mammography,,2010.0,https://www.semanticscholar.org/paper/ae7dcfb1a53ea0195df8c28d7f4d4063b4a059fe,15,False,2010 IEEE Instrumentation & Measurement Technology Conference Proceedings,Engineering,Conference,"{'pages': '1250-1255', 'name': '2010 IEEE Instrumentation & Measurement Technology Conference Proceedings'}","A. Ferrero, S. Salicone, A. Mencattini, G. Rabottino, M. Salmeri","{'MAG': '2130999406', 'DOI': '10.1109/IMTC.2010.5488124', 'CorpusId': 6445442}",10.1109/IMTC.2010.5488124,,,year_range,Outside year range 2020-2025,ROC
f1df61fd00b701399b15222de3e1fe9d4e2b987c,"DDSM, INbreast",Breast Cancer Detection with Gabor Features from Digital Mammograms,"Abstract: A new breast cancer detection algorithm, named the ―Gabor Cancer Detection‖ (GCD) algorithm, utilizing Gabor features is proposed. Three major steps are involved in the GCD algorithm, preprocessing, segmentation (generating alarm segments), and classification (reducing false alarms). In preprocessing, a digital mammogram is down-sampled, quantized, denoised and enhanced. Nonlinear diffusion is used for noise suppression. In segmentation, a band-pass filter is formed by rotating a 1-D Gaussian filter (off center) in frequency space, termed as ―Circular Gaussian Filter‖ (CGF). A CGF can be uniquely characterized by specifying a central frequency and a frequency band. A mass or calcification is a space-occupying lesion and usually appears as a bright region on a mammogram. The alarm segments (suspicious to be masses/calcifications) can be extracted out using a threshold that is adaptively decided upon the histogram analysis of the CGF-filtered mammogram. In classification, a Gabor filter bank is formed with five bands by four orientations (horizontal, vertical, 45 and 135 degree) in Fourier frequency domain. For each mammographic image, twenty Gabor-filtered images are produced. A set of edge histogram descriptors (EHD) are then extracted from 20 Gabor images for classification. An EHD signature is computed with four orientations of Gabor images along each band and five EHD signatures are then joined together to form an EHD feature vector of 20 dimensions. With the EHD features, the fuzzy C-means clustering technique and k-nearest neighbor (KNN) classifier are used to reduce the number of false alarms. The experimental results tested on the DDSM database (University of South Florida) show the promises of GCD algorithm in breast cancer detection, which achieved TP (true positive rate) = 90% at FPI (false positives per image) = 1.21 in mass detection; and TP = 93% at FPI = 1.19 in calcification detection.",2010.0,https://www.semanticscholar.org/paper/f1df61fd00b701399b15222de3e1fe9d4e2b987c,71,True,Algorithms,"Mathematics, Computer Science",JournalArticle,"{'volume': '3', 'pages': '44-62', 'name': 'Algorithms'}",Yufeng Zheng,"{'DBLP': 'journals/algorithms/Zheng10', 'MAG': '2152952447', 'DOI': '10.3390/a3010044', 'CorpusId': 16778280}",10.3390/a3010044,,,year_range,Outside year range 2020-2025,"PPR, ROC, true positive rate"
b9ef3bc29d53bc5acf208fa9d74efa703cb2ca5a,DDSM,Image Similarity to Improve the Classification of Breast Cancer Images,"Techniques in image similarity can be used to improve the classification of breast cancer images. Breast cancer images in the mammogram modality have an abundance of non-cancerous structures that are similar to cancer, which make classification of images as containing cancer especially difficult to work with. Only the cancerous part of the image is relevant, so the techniques must learn to recognize cancer in noisy mammograms and extract features from that cancer to appropriately classify images. There are also many types or classes of cancer with different characteristics over which the system must work. Mammograms come in sets of four, two images of each breast, which enables comparison of the left and right breast images to help determine relevant features and remove irrelevant features. In this work, image feature clustering is done to reduce the noise and the feature space, and the results are used in a distance function that uses a learned threshold in order to produce a classification. The threshold parameter of the distance function is learned simultaneously with the underlying clustering and then integrated to produce an agglomeration that is relevant to the images. This technique can diagnose breast cancer more accurately than commercial systems and other published results.",2009.0,https://www.semanticscholar.org/paper/b9ef3bc29d53bc5acf208fa9d74efa703cb2ca5a,4,True,Algorithms,"Mathematics, Computer Science",JournalArticle,"{'volume': '2', 'pages': '1503-1525', 'name': 'Algorithms'}",D. Tahmoush,"{'MAG': '2012545248', 'DBLP': 'journals/algorithms/Tahmoush09', 'DOI': '10.3390/a2041503', 'CorpusId': 12657408}",10.3390/a2041503,,,year_range,Outside year range 2020-2025,PPR
0ed7efdb842d67e7a31d33ee37befb97522ea98a,DDSM,Microcalcification Detection in Mammograms Using Difference of Gaussians Filters and a Hybrid Feedforward-Kohonen Neural Network,,2009.0,https://www.semanticscholar.org/paper/0ed7efdb842d67e7a31d33ee37befb97522ea98a,6,False,2009 XXII Brazilian Symposium on Computer Graphics and Image Processing,Computer Science,JournalArticle,"{'pages': '186-193', 'name': '2009 XXII Brazilian Symposium on Computer Graphics and Image Processing'}","Juan F. Ramirez-Villegas, Eric Lam-Espinosa, D. F. Ramirez-Moreno","{'MAG': '2120348633', 'DBLP': 'conf/sibgrapi/Ramirez-VillegasLR09', 'DOI': '10.1109/SIBGRAPI.2009.25', 'CorpusId': 2061948}",10.1109/SIBGRAPI.2009.25,,,year_range,Outside year range 2020-2025,ROC
e8422da8d20a4982f1f891c73c65990252c919fc,DDSM,Investigation of reading mode and relative sensitivity as factors that influence reader performance when using computer-aided detection software.,,2009.0,https://www.semanticscholar.org/paper/e8422da8d20a4982f1f891c73c65990252c919fc,11,False,Academic Radiology,"Computer Science, Medicine","JournalArticle, Study, Review","{'volume': '16 9', 'pages': '\n          1095-107\n        ', 'name': 'Academic radiology'}","S. Paquerault, F. Samuelson, N. Petrick, K. Myers, Robert C. Smith","{'MAG': '2155400729', 'DOI': '10.1016/j.acra.2009.03.024', 'CorpusId': 24966480, 'PubMed': '19523855'}",10.1016/j.acra.2009.03.024,,19523855.0,year_range,Outside year range 2020-2025,sensitivity
0837f79a0efa2180c7bd35a6792c0e3a3e8cd258,DDSM,Detection of Masses in Digital Mammograms using K-Means and Support Vector Machine,"Breast cancer is a serious public health problem in several countries. Computer Aided Detection/Diagnosis systems (CAD/CADx) have been used with relative success aiding health care professionals. The goal of such systems is contribute on the specialist task aiding in the detection of different types of cancer at an early stage. This work presents a methodology for masses detection on digitized mammograms using the K-means algorithm for image segmentation and co-occurrence matrix to describe the texture of segmented structures. Classification of these structures is accomplished through Support Vector Machines, which separate them in two groups, using shape and texture descriptors: masses and non-masses. The methodology obtained 85% of accuracy.",2009.0,https://www.semanticscholar.org/paper/0837f79a0efa2180c7bd35a6792c0e3a3e8cd258,103,True,,Computer Science,,"{'volume': '8', 'pages': '39-50', 'name': 'Electronic Letters on Computer Vision and Image Analysis'}","Leonardo de Oliveira Martins, G. B. Junior, A. Silva, A. Paiva, M. Gattass","{'MAG': '1888233473', 'DOI': '10.5565/REV/ELCVIA.216', 'CorpusId': 11835071}",10.5565/REV/ELCVIA.216,,,year_range,Outside year range 2020-2025,accuracy
96d2a56c7975db109417999461c31cc322722747,DDSM,An adaptive incremental approach to constructing ensemble classifiers: application in an information-theoretic computer-aided decision system for detection of masses in mammograms.,,2009.0,https://www.semanticscholar.org/paper/96d2a56c7975db109417999461c31cc322722747,6,True,Medical Physics (Lancaster),"Computer Science, Medicine",JournalArticle,"{'volume': '36 7', 'pages': '\n          2976-84\n        ', 'name': 'Medical physics'}","M. Mazurowski, J. Zurada, G. Tourassi","{'MAG': '2125400135', 'DOI': '10.1118/1.3132304', 'CorpusId': 32917634, 'PubMed': '19673196'}",10.1118/1.3132304,,19673196.0,year_range,Outside year range 2020-2025,PPR
39cedd5d0e0021dcaf4ab0162403f39ba1e0e7b0,DDSM,Information-theoretic CAD system in mammography: improved mass detection by incorporating a Gaussian saliency map,,2009.0,https://www.semanticscholar.org/paper/39cedd5d0e0021dcaf4ab0162403f39ba1e0e7b0,1,False,Medical Imaging,"Computer Science, Engineering",JournalArticle,{'volume': '7260'},"G. Tourassi, B. Harrawood","{'DBLP': 'conf/micad/TourassiH09', 'MAG': '1973011666', 'DOI': '10.1117/12.812966', 'CorpusId': 21715616}",10.1117/12.812966,,,year_range,Outside year range 2020-2025,map
9c415b17c384e1fc9ab2819b59094ebc3c0570d1,DDSM,B-spline active rays segmentation of microcalcifications in mammography.,,2008.0,https://www.semanticscholar.org/paper/9c415b17c384e1fc9ab2819b59094ebc3c0570d1,21,False,Medical Physics (Lancaster),"Mathematics, Medicine",JournalArticle,"{'volume': '35 11', 'pages': '\n          5161-71\n        ', 'name': 'Medical physics'}","N. Arikidis, S. Skiadopoulos, A. Karahaliou, E. Likaki, G. Panayiotakis, L. Costaridou","{'MAG': '2034823431', 'DOI': '10.1118/1.2991286', 'CorpusId': 44470475, 'PubMed': '19070250'}",10.1118/1.2991286,,19070250.0,year_range,Outside year range 2020-2025,ROC
7b51067b7d20e81d8f576d02f65ac3f649d65421,DDSM,Multimodal medical case retrieval using the Dezert-Smarandache theory,"Most medical images are now digitized and stored with semantic information, leading to medical case databases. They may be used for aid to diagnosis, by retrieving similar cases to those in examination. But the information are often incomplete, uncertain and sometimes conflicting, so difficult to use. In this paper, we present a Case Based Reasoning (CBR) system for medical case retrieval, derived from the Dezert-Smarandache theory, which is well suited to handle those problems. We introduce a case retrieval specific frame of discernment θ, which associates each element of θ with a case in the database; we take advantage of the flexibility offered by the DSmT's hybrid models to finely model the database. The system is designed so that heterogeneous sources of information can be integrated in the system: in particular images, indexed by their digital content, and symbolic information. The method is evaluated on two classified databases: one for diabetic retinopathy follow-up (DRD) and one for screening mammography (DDSM). On these databases, results are promising: the retrieval precision at five reaches 81.8% on DRD and 84.8% on DDSM.",2008.0,https://www.semanticscholar.org/paper/7b51067b7d20e81d8f576d02f65ac3f649d65421,10,True,Annual International Conference of the IEEE Engineering in Medicine and Biology Society,"Computer Science, Medicine","JournalArticle, Conference","{'pages': '394-397', 'name': '2008 30th Annual International Conference of the IEEE Engineering in Medicine and Biology Society'}","G. Quellec, M. Lamard, G. Cazuguel, C. Roux, B. Cochener","{'MAG': '2973447924', 'DOI': '10.1109/IEMBS.2008.4649173', 'CorpusId': 329187, 'PubMed': '19162676'}",10.1109/IEMBS.2008.4649173,,19162676.0,year_range,Outside year range 2020-2025,precision
27debb4a052be3cc54bc420a0c7a5ad9088290d6,DDSM,The effect of increased ambient lighting on detection accuracy in uniform and anatomical backgrounds,,2008.0,https://www.semanticscholar.org/paper/27debb4a052be3cc54bc420a0c7a5ad9088290d6,4,False,SPIE Medical Imaging,"Computer Science, Engineering",,{'volume': '6919'},"Benjamin J. Pollard, A. Chawla, N. Hashimoto, E. Samei","{'MAG': '2089605626', 'DOI': '10.1117/12.772932', 'CorpusId': 110299834}",10.1117/12.772932,,,year_range,Outside year range 2020-2025,accuracy
4176844a4dfc8d09032d3b867cdf6b75b370c176,BancoWeb,Truly Generalizable Radiograph Segmentation With Conditional Domain Adaptation,"Digitization techniques for biomedical images yield disparate visual patterns in radiological exams. These pattern differences, which can be viewed as a domain-shift problem, may hamper the use of data-driven approaches for inference over these images, such as Deep Neural Networks. Another noticeable difficulty in this field is the lack of labeled data, even though in many cases there is an abundance of unlabeled data available. Therefore, an important step in improving the generalization capabilities of these methods and mitigate domain-shift effects is to perform unsupervised or semi-supervised adaptation between different domains of biomedical images. In this work, we propose a novel approach for segmentation of biomedical images based on Generative Adversarial Networks. The proposed method, named Conditional Domain Adaptation Generative Adversarial Network (CoDAGAN), merges unsupervised networks with supervised deep semantic segmentation architectures in order to create a semi-supervised method capable of learning from both unlabeled and labeled data, whenever labeling is available. We conducted experiments to compare our method with traditional and state-of-the-art baselines by using several domains, datasets, and segmentation tasks. The proposed method yielded consistently better results than the baselines in scarce labeled data scenarios, achieving Jaccard values greater than 0.9 and good segmentation quality in most tasks. Unsupervised Domain Adaptation results were observed to be close to the Fully Supervised Domain Adaptation used in the traditional procedure of fine-tuning pretrained networks.",2019.0,https://www.semanticscholar.org/paper/4176844a4dfc8d09032d3b867cdf6b75b370c176,14,True,IEEE Access,Computer Science,JournalArticle,"{'volume': '8', 'pages': '84037-84062', 'name': 'IEEE Access'}","H. Oliveira, E. Ferreira, J. A. D. Santos","{'ArXiv': '1901.05553', 'DBLP': 'journals/access/OliveiraFS20', 'MAG': '3020979722', 'DOI': '10.1109/ACCESS.2020.2991688', 'CorpusId': 208910272}",10.1109/ACCESS.2020.2991688,1901.05553,,year_range,Outside year range 2020-2025,"PPR, ROC, jaccard"
79128a4602ecaf23d20bb788c3e4512f095b092b,BancoWeb,An ensemble-based approach for breast mass classification in mammography images,,2017.0,https://www.semanticscholar.org/paper/79128a4602ecaf23d20bb788c3e4512f095b092b,4,True,Medical Imaging,"Engineering, Computer Science",JournalArticle,{'volume': '10134'},"P. Ribeiro, J. Papa, R. Romero","{'DBLP': 'conf/micad/RibeiroPR17', 'MAG': '2599384972', 'DOI': '10.1117/12.2250083', 'CorpusId': 37431164}",10.1117/12.2250083,,,year_range,Outside year range 2020-2025,PPR
80ca94d32ce54088b518cb410a0719071eda956f,"BancoWeb, DDSM",A Feature Selection Method for CBIR Mammography CAD,"In a content-based image retrieval (CBIR) computer-aided detection and diagnosis (CADx) system which uses various characteristics to represent image content, low-level features has to be searched and extracted as many as possible from the mammography images, however, redundant features may be simultaneously extracted with discriminating features, furthermore, the performance and efficiency of the CAD scheme may be diminished significantly according to the too many input features. Therefore, in almost all of the feature-based mammography CAD systems, feature selection is an important step. The problems of the tradition genetic algorithm (GA) were examined. It always achieved different feature subsets by using GA for feature selection in different times. The reason of this phenomenon is analyzed as that the initial values for genes in GA are always generated randomly. The problem is that which one we could select? Motivated by it has mentioned above, a feature selection method which called Frequency-GA (F-GA) has been proposed. In this proposed method, GA was run n times, the terminate condition of each run is time deadline or number of iterations, and then n different feature sub-sets were achieved. Subsequently, the emergence frequencies of all features in feature set were counted. Ultimately, those features which have highest frequency were selected to form the ultimate feature sub-set. Experiments on Digital Database for Screening Mammography (DDSM) were carried out. The experimental results shows that compared with the traditional GA, by using the proposed F-GA, the same CAD system can achieve the better performance (i.e., ROC curve (Az value) from 0.8256±0.012 to 0.8556±0.011).",2016.0,https://www.semanticscholar.org/paper/80ca94d32ce54088b518cb410a0719071eda956f,1,True,,,,,"Yihua Lan, Zhenshuang Li, Xingang Zhang","{'DOI': '10.21311/001.39.1.30', 'CorpusId': 202117069}",10.21311/001.39.1.30,,,year_range,Outside year range 2020-2025,"ROC, ROC curve"
4d2511827397e7060cb5e857f93722c393964816,"DDSM, MIAS, OMI-DB, OPTIMAM",Classification of Microcalcification Clusters in Digital Mammograms Using a Stack Generalization Based Classifier,"This paper presents a machine learning based approach for the discrimination of malignant and benign microcalcification (MC) clusters in digital mammograms. A series of morphological operations was carried out to facilitate the feature extraction from segmented microcalcification. A combination of morphological, texture, and distribution features from individual MC components and MC clusters were extracted and a correlation-based feature selection technique was used. The clinical relevance of the selected features is discussed. The proposed method was evaluated using three different databases: Optimam Mammography Image Database (OMI-DB), Digital Database for Screening Mammography (DDSM), and Mammographic Image Analysis Society (MIAS) database. The best classification accuracy (95.00±0.57%) was achieved for OPTIMAM using a stack generalization classifier with 10-fold cross validation obtaining an Az value equal to 0.97±0.01.",2019.0,https://www.semanticscholar.org/paper/4d2511827397e7060cb5e857f93722c393964816,16,True,Journal of Imaging,"Medicine, Mathematics, Computer Science",JournalArticle,"{'volume': '5', 'name': 'Journal of Imaging'}","N. Alam, E. Denton, R. Zwiggelaar","{'MAG': '2972435666', 'PubMedCentral': '8320960', 'DBLP': 'journals/jimaging/AlamDZ19', 'DOI': '10.3390/jimaging5090076', 'CorpusId': 203078173, 'PubMed': '34460670'}",10.3390/jimaging5090076,,34460670.0,year_range,Outside year range 2020-2025,"PPR, ROC, accuracy"
51295eb77569adccdcaeec7b6a07e8df749ff566,OMI-DB,Impact of two types of image processing on cancer detection in mammography,,2016.0,https://www.semanticscholar.org/paper/51295eb77569adccdcaeec7b6a07e8df749ff566,0,False,SPIE Medical Imaging,"Engineering, Computer Science",JournalArticle,{'volume': '9787'},"L. Warren, M. Halling-Brown, P. Looney, D. Dance, L. Wilkinson, M. Wallis, R. Given-Wilson, J. Cooke, R. McAvinchey, K. Young","{'MAG': '2310895316', 'DBLP': 'conf/miipop/WarrenHLDWWGCMY16', 'DOI': '10.1117/12.2216384', 'CorpusId': 13662552}",10.1117/12.2216384,,,year_range,Outside year range 2020-2025,ROC
b53506dd2e9a23c6b313082c6606033353a5deed,CBIS-DDSM,An integrated approach for medical abnormality detection using deep patch convolutional neural networks,,2019.0,https://www.semanticscholar.org/paper/b53506dd2e9a23c6b313082c6606033353a5deed,39,False,The Visual Computer,Computer Science,JournalArticle,"{'volume': '36', 'pages': '1869 - 1882', 'name': 'The Visual Computer'}","Pengcheng Xi, Haitao Guan, Chang Shu, L. Borgeat, R. Goubran","{'MAG': '2994072076', 'DBLP': 'journals/vc/XiGSBG20', 'DOI': '10.1007/s00371-019-01775-7', 'CorpusId': 208957655}",10.1007/s00371-019-01775-7,,,year_range,Outside year range 2020-2025,PPR
9e0d6ee0e022608d3390161f4c0a791a7edae231,CBIS-DDSM,Deep learning approach for breast cancer diagnosis,,2019.0,https://www.semanticscholar.org/paper/9e0d6ee0e022608d3390161f4c0a791a7edae231,25,True,International Conference on Software and Information Engineering,Computer Science,"Book, JournalArticle",{'name': 'Proceedings of the 8th International Conference on Software and Information Engineering'},"E. Rashed, S. A. E. Seoud","{'DBLP': 'conf/icsie/RashedS19', 'ArXiv': '2003.04480', 'MAG': '2949971795', 'DOI': '10.1145/3328833.3328867', 'CorpusId': 190230604}",10.1145/3328833.3328867,2003.0448,,year_range,Outside year range 2020-2025,PPR
b8bb6f452ca3ca4907fcc244bc2f457af011c471,"CBIS-DDSM, DDSM, INbreast",Automatic mass detection in mammograms using deep convolutional neural networks,"Abstract. With recent advances in the field of deep learning, the use of convolutional neural networks (CNNs) in medical imaging has become very encouraging. The aim of our paper is to propose a patch-based CNN method for automated mass detection in full-field digital mammograms (FFDM). In addition to evaluating CNNs pretrained with the ImageNet dataset, we investigate the use of transfer learning for a particular domain adaptation. First, the CNN is trained using a large public database of digitized mammograms (CBIS-DDSM dataset), and then the model is transferred and tested onto the smaller database of digital mammograms (INbreast dataset). We evaluate three widely used CNNs (VGG16, ResNet50, InceptionV3) and show that the InceptionV3 obtains the best performance for classifying the mass and nonmass breast region for CBIS-DDSM. We further show the benefit of domain adaptation between the CBIS-DDSM (digitized) and INbreast (digital) datasets using the InceptionV3 CNN. Mass detection evaluation follows a fivefold cross-validation strategy using free-response operating characteristic curves. Results show that the transfer learning from CBIS-DDSM obtains a substantially higher performance with the best true positive rate (TPR) of 0.98  ±  0.02 at 1.67 false positives per image (FPI), compared with transfer learning from ImageNet with TPR of 0.91  ±  0.07 at 2.1 FPI. In addition, the proposed framework improves upon mass detection results described in the literature on the INbreast database, in terms of both TPR and FPI.",2019.0,https://www.semanticscholar.org/paper/b8bb6f452ca3ca4907fcc244bc2f457af011c471,130,True,Journal of Medical Imaging,"Medicine, Engineering",JournalArticle,"{'volume': '6', 'pages': '031409 - 031409', 'name': 'Journal of Medical Imaging'}","Richa Agarwal, Oliver Díaz, X. Lladó, Moi Hoon Yap, R. Martí","{'MAG': '2917435428', 'DOI': '10.1117/1.JMI.6.3.031409', 'CorpusId': 86598871, 'PubMed': '35834317'}",10.1117/1.JMI.6.3.031409,,35834317.0,year_range,Outside year range 2020-2025,true positive rate
